blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Latitude,Longitude
103,TECK WHYE LANE,9,1988,Y,Y,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,103 TECK WHYE LANE,1.31946862097465,103.882751492944
103,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,103 TOWNER RD,1.37231328287072,103.837601112788
103,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,24,8,0,0,0,0,0,0,0,0,103 WOODLANDS ST 13,1.32914437941094,103.909112780576
103,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,64,0,0,60,4,0,0,0,0,0,0,0,0,103 YISHUN RING RD,1.33372280929,103.936517719048
103A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,116,0,0,56,60,0,0,0,0,0,0,0,0,103A BIDADARI PK DR,1.34589493632505,103.847365252767
103A,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103A CANBERRA ST,1.3485726542005,103.747156223784
103A,DEPOT RD,25,1999,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,103A DEPOT RD,1.27248301325334,103.824703021719
103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,N,N,PG,96,0,0,0,0,96,0,0,0,0,0,0,0,103A EDGEFIELD PLAINS,1.32271179028812,103.76988810369
103B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,152,0,0,76,76,0,0,0,0,0,0,0,0,103B BIDADARI PK DR,1.29021420176947,103.822356844711
103B,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103B CANBERRA ST,1.32857909987613,103.85387252356
103B,DEPOT RD,20,1999,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,103B DEPOT RD,1.33738746819329,103.738527627347
103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103B EDGEFIELD PLAINS,1.32564831471452,103.91011217937
103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103C EDGEFIELD PLAINS,1.36843792148695,103.957538790848
104,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,104 ALJUNIED CRES,1.33442373227683,103.868696835165
104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,N,N,BD,84,0,0,0,12,72,0,0,0,0,0,0,0,104 BEDOK RESERVOIR RD,1.38215613071495,103.900711925224
104,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,153,0,0,124,26,0,3,0,0,0,0,0,0,104 BEDOK NTH AVE 4,1.37024745860601,103.870225980491
104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0,104 BISHAN ST 12,1.34092459427981,103.950742498791
104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,104 BT BATOK CTRL,1.27380075624949,103.834482197156
104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0,104 BT PURMEI RD,1.3480931246949,103.947177564477
104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0,104 CLEMENTI ST 14,1.43684476168491,103.781579113316
104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,104 GANGSA RD,1.33400699237548,103.870430572231
104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,104 HENDERSON CRES,1.28107116546835,103.811405730352
104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0,104 HOUGANG AVE 1,1.3969413315622,103.905729497383
104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0,104 JLN DUSUN,1.39720646427031,103.906002280084
104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,104 JLN RAJAH,1.39767203537129,103.905598767902
104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,104 JURONG EAST ST 13,1.39717530895925,103.905229593145
104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,104 LENGKONG TIGA,1.31905494962151,103.882900918125
104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,104 PASIR RIS ST 12,1.33445895034228,103.937087136194
104,POTONG PASIR AVE 1,16,1984,Y,Y,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,104 POTONG PASIR AVE 1,1.32950152189669,103.909381688756
104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,104 RIVERVALE WALK,1.34610070068315,103.847847191353
104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,104 SERANGOON NTH AVE 1,1.3482223088624,103.74718849849
104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,104 SPOTTISWOODE PK RD,1.2729893703256,103.825626826099
104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,104 TAMPINES ST 11,1.3779019997366,103.767412279054
104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,104 TECK WHYE LANE,1.28942607947152,103.822276781927
104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,104 TOWNER RD,1.3537029714401,103.890680792553
104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,104 WHAMPOA DR,1.32847655795117,103.854698874866
104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,104 WOODLANDS ST 13,1.32855771177594,103.844796773619
104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,104A ANG MO KIO ST 11,1.32508845931345,103.91000876961
104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0,104A BIDADARI PK DR,1.36801255048337,103.95765313312
104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,104A CANBERRA ST,1.33410033566662,103.868171273744
104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,104A DEPOT RD,1.38249729178426,103.900321341916
104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104A EDGEFIELD PLAINS,1.37024462107298,103.87082295041
104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,104B ANG MO KIO ST 11,1.27356673846343,103.83405815603
104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,104B CANBERRA ST,1.34753919206552,103.947675427986
104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,104B DEPOT RD,1.37795798795128,103.752931630674
104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104B EDGEFIELD PLAINS,1.32102000991534,103.860997833137
104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,104C CANBERRA ST,1.43147861432349,103.827452004212
104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,104D CANBERRA ST,1.28061364977894,103.810967870883
105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,105 ALJUNIED CRES,1.3966048607668,103.90834413446
105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,105 ANG MO KIO AVE 4,1.33364211083176,103.871164760412
105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,105 BEDOK RESERVOIR RD,1.28064950442563,103.810750913525
105,BEDOK NTH AVE 4,14,1976,Y,Y,N,Y,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,105 BEDOK NTH AVE 4,1.39709453228144,103.907955363138
105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0,105 BISHAN ST 12,1.39736664207497,103.907562230122
105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,105 BT BATOK CTRL,1.31896465338811,103.884287246879
105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,105 BT PURMEI RD,1.37138400081003,103.837381409794
105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,105 CLEMENTI ST 12,1.32987028916159,103.909220387915
105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0,105 GANGSA RD,1.34781088479752,103.746608758355
105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0,105 HENDERSON CRES,1.37798469700849,103.766714651133
105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0,105 JLN RAJAH,1.32785332684887,103.854993724632
105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,105 JURONG EAST ST 13,1.32495459884083,103.910175149612
105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,105 LENGKONG TIGA,1.34121948900326,103.847288831588
105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0,105 PASIR RIS ST 12,1.33470936894148,103.86841323904
105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0,105 POTONG PASIR AVE 1,1.38300501325196,103.900272453522
105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,105 RIVERVALE WALK,1.36990039748774,103.870224885633
105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0,105 SERANGOON NTH AVE 1,1.3421611396727,103.950489942022
105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0,105 SIMEI ST 1,1.27359495858443,103.834917864208
105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,105 SPOTTISWOODE PK RD,1.34836421842072,103.948158723814
105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,105 TAMPINES ST 11,1.37805538148223,103.753588247554
105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,65,66,0,0,0,0,0,0,1,0,105 TECK WHYE LANE,1.31979508625986,103.860435814245
105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0,105 TOWNER RD,1.43729843225252,103.782227077422
105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,105 WOODLANDS ST 13,1.4322180811837,103.827520197458
105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0,105A BIDADARI PK DR,1.44990474622,103.832979240964
105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0,105A DEPOT RD,1.39719879396476,103.906825785664
105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105A EDGEFIELD PLAINS,1.33437155153983,103.872117221909
105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0,105B BIDADARI PK DR,1.39683723523598,103.907248151565
105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105B EDGEFIELD PLAINS,1.39662152089139,103.907600724822
105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105C EDGEFIELD PLAINS,1.39623803491797,103.908007315128
105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105D EDGEFIELD PLAINS,1.31917515239477,103.885321594343
106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,167,22,4,0,0,0,0,0,1,0,106 ALJUNIED CRES,1.37096635222625,103.838201940326
106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,115,20,2,0,0,0,0,0,1,0,106 ANG MO KIO AVE 4,1.33023192210361,103.909386968106
106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0,106 BEDOK NTH AVE 4,1.33274009226511,103.936223519694
106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,106 BEDOK RESERVOIR RD,1.34671498920224,103.847398357544
106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,106 BISHAN ST 12,1.34744385349941,103.746502064421
106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,106 BT BATOK CTRL,1.30754731967127,103.799088583204
106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0,106 BT PURMEI RD,1.37759685167022,103.767227214144
106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,106 GANGSA RD,1.33828303068105,103.737102099236
106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,106 HENDERSON CRES,1.32456370966495,103.91013096847
106,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,51,0,0,41,9,0,0,0,0,0,0,1,0,106 HOUGANG AVE 1,1.34155252910062,103.847295147125
106,JLN RAJAH,10,1983,Y,N,N,N,N,N,KWN,68,0,0,0,0,0,68,0,0,0,0,0,0,106 JLN RAJAH,1.36747877864087,103.95701769761
106,JLN DUSUN,9,1980,Y,N,N,Y,N,N,KWN,97,0,0,0,97,0,0,0,0,0,0,0,0,106 JLN DUSUN,1.33472004322162,103.867928446438
106,JURONG EAST ST 13,25,1982,Y,Y,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,106 JURONG EAST ST 13,1.38281168591309,103.899782887436
106,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,43,0,0,0,0,0,43,0,0,0,0,0,0,106 LENGKONG TIGA,1.36990140336943,103.87120683593
106,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,106 PASIR RIS ST 12,1.34786646438205,103.94856161626
106,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,38,0,0,36,0,0,2,0,0,0,0,0,0,106 POTONG PASIR AVE 1,1.378324137359,103.752950750544
106,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,106 RIVERVALE WALK,1.43232355080911,103.829071971177
106,SERANGOON NTH AVE 1,12,1983,Y,N,N,N,N,N,SGN,131,0,0,130,0,1,0,0,0,0,0,0,0,106 SERANGOON NTH AVE 1,1.33435487321818,103.871686802252
106,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,106 SIMEI ST 1,1.44776056626366,103.831274677849
106,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,106 SPOTTISWOODE PK RD,1.33367208421363,103.872010744965
106,TAMPINES ST 11,11,1983,Y,N,N,Y,N,N,TAP,80,0,0,0,12,68,0,0,0,0,0,0,0,106 TAMPINES ST 11,1.44818951673352,103.831856910403
106,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,110,0,0,66,44,0,0,0,0,0,0,0,0,106 TECK WHYE LANE,1.31998124429925,103.859005144914
106,TOWNER RD,11,1983,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,106 TOWNER RD,1.44735330149199,103.831796158318
106,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0,106 WOODLANDS ST 13,1.31984417513752,103.859462494536
106,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,60,0,0,54,4,0,0,0,0,0,0,2,0,106 YISHUN RING RD,1.31939291785822,103.884439876207
106A,BIDADARI PK DR,17,2019,Y,Y,N,Y,N,N,TP,107,0,0,0,62,45,0,0,0,0,0,0,0,106A BIDADARI PK DR,1.3700965375834,103.837687766047
106A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,106A DEPOT RD,1.32963136613535,103.909902161479
106A,PUNGGOL FIELD,17,2001,Y,Y,N,N,N,N,PG,131,0,0,0,30,101,0,0,0,0,0,0,0,106A PUNGGOL FIELD,1.27392939929265,103.825310761145
106B,BIDADARI PK DR,17,2019,Y,N,N,Y,N,N,TP,87,0,0,0,55,32,0,0,0,0,0,0,0,106B BIDADARI PK DR,1.30724943075855,103.798938288338
106B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,106B DEPOT RD,1.37736736489734,103.767748758874
106B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,56,26,0,0,0,0,0,0,0,106B PUNGGOL FIELD,1.35532858945575,103.889376316331
106C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,38,44,0,0,0,0,0,0,0,106C PUNGGOL FIELD,1.27942671435022,103.826086916123
106D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,106D PUNGGOL FIELD,1.3383617052828,103.735911158508
107,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,107 ALJUNIED CRES,1.32458076244969,103.910697531082
107,ANG MO KIO AVE 4,11,1977,Y,Y,N,N,N,N,AMK,131,0,0,111,18,1,1,0,0,0,0,0,0,107 ANG MO KIO AVE 4,1.34123727120826,103.846202460812
107,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0,107 BEDOK NTH RD,1.32142037879584,103.859100345051
107,BEDOK RESERVOIR RD,13,1985,Y,N,N,N,N,N,BD,120,0,0,72,48,0,0,0,0,0,0,0,0,107 BEDOK RESERVOIR RD,1.3684636800666,103.956009070114
107,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,107 BISHAN ST 12,1.38328317106655,103.899641368712
107,BT PURMEI RD,13,1982,Y,Y,N,N,N,N,BM,144,0,0,84,60,0,0,0,0,0,0,0,0,107 BT PURMEI RD,1.36943351823831,103.870511407041
107,BT BATOK WEST AVE 6,10,1984,Y,N,N,Y,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,107 BT BATOK WEST AVE 6,1.34225792802261,103.950128354135
107,GANGSA RD,13,1986,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,107 GANGSA RD,1.32714817577656,103.855700914421
107,JLN BT MERAH,12,1967,Y,Y,N,N,N,N,BM,222,0,0,218,4,0,0,0,0,0,0,0,0,107 JLN BT MERAH,1.43279905704561,103.82864618104
107,JLN RAJAH,13,1983,Y,Y,N,N,N,N,KWN,96,0,0,0,48,48,0,0,0,0,0,0,0,107 JLN RAJAH,1.33345534714887,103.872323897429
107,JURONG EAST ST 13,12,1981,Y,Y,N,Y,N,N,JE,60,0,0,0,0,25,35,0,0,0,0,0,0,107 JURONG EAST ST 13,1.4480211764862,103.830136528853
107,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,107 LENGKONG TIGA,1.28095771309777,103.809440153696
107,LOR 1 TOA PAYOH,10,1968,Y,Y,N,N,N,N,TP,96,0,0,96,0,0,0,0,0,0,0,0,0,107 LOR 1 TOA PAYOH,1.39472186392182,103.909873807721
107,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,107 PASIR RIS ST 12,1.33340680739937,103.872670321849
107,POTONG PASIR AVE 1,14,1984,Y,Y,N,N,N,N,TP,104,0,0,65,39,0,0,0,0,0,0,0,0,107 POTONG PASIR AVE 1,1.4478383335801,103.829664870604
107,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,107 RIVERVALE WALK,1.39495696200868,103.909634230948
107,SERANGOON NTH AVE 1,13,1984,Y,Y,N,N,N,N,SGN,112,0,0,111,0,1,0,0,0,0,0,0,0,107 SERANGOON NTH AVE 1,1.44833180099522,103.829335079723
107,SIMEI ST 1,11,1987,Y,Y,N,Y,N,N,TAP,140,0,0,0,88,52,0,0,0,0,0,0,0,107 SIMEI ST 1,1.39517271989093,103.909281605641
107,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,107 SPOTTISWOODE PK RD,1.44904350326715,103.829565161555
107,TAMPINES ST 11,10,1983,Y,Y,N,N,N,N,TAP,115,0,0,65,49,0,1,0,0,0,0,0,0,107 TAMPINES ST 11,1.39552991291305,103.908859627789
107,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0,107 TECK WHYE LANE,1.27442604746069,103.839671514269
107,TOWNER RD,25,1982,Y,N,N,Y,N,N,KWN,295,0,0,140,155,0,0,0,0,0,0,0,0,107 TOWNER RD,1.32691137466792,103.924883893296
107,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,8,0,0,0,0,0,8,0,0,0,0,0,0,107 WOODLANDS ST 13,1.32180028934437,103.904424346286
107,YISHUN RING RD,11,1981,Y,N,N,Y,N,N,YS,337,0,0,240,94,1,2,0,0,0,0,0,0,107 YISHUN RING RD,1.31236768241476,103.852109307152
107A,BIDADARI PK DR,16,2021,Y,N,N,Y,N,N,TP,145,0,0,78,52,15,0,0,0,0,0,0,0,107A BIDADARI PK DR,1.31483626965284,103.896637295254
107A,CANBERRA ST,15,2017,Y,N,N,Y,N,N,SB,139,0,0,41,98,0,0,0,0,0,0,0,0,107A CANBERRA ST,1.28662190407489,103.808963346663
107A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,107A EDGEFIELD PLAINS,1.33500895047711,103.880706259667
107B,BIDADARI PK DR,16,2021,Y,N,N,N,N,N,TP,78,0,0,0,30,48,0,0,0,0,0,0,0,107B BIDADARI PK DR,1.30811264174982,103.882693800726
107B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,107B CANBERRA ST,1.32292326712558,103.863230452849
107B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0,107B EDGEFIELD PLAINS,1.37976221059279,103.754969354123
107C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,139,0,0,41,98,0,0,0,0,0,0,0,0,107C CANBERRA ST,1.33800261167656,103.77260327239
107C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0,107C EDGEFIELD PLAINS,1.31423937033551,103.870914031459
107D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,91,0,0,0,0,91,0,0,0,0,0,0,0,107D EDGEFIELD PLAINS,1.31997674731215,103.884439316163
108,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,152,0,0,128,22,2,0,0,0,0,0,0,0,108 ALJUNIED CRES,1.37045937010888,103.837419259859
108,ANG MO KIO AVE 4,12,1978,Y,Y,N,N,N,N,AMK,122,0,0,89,31,1,0,0,0,0,0,1,0,108 ANG MO KIO AVE 4,1.33014480390561,103.910318002341
108,BEDOK RESERVOIR RD,12,1985,Y,Y,N,Y,N,N,BD,153,0,0,86,66,1,0,0,0,0,0,0,0,108 BEDOK RESERVOIR RD,1.33247206352435,103.934860475522
108,BEDOK NTH RD,12,1976,Y,N,N,Y,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0,108 BEDOK NTH RD,1.34740957043624,103.848054589423
108,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0,108 BISHAN ST 12,1.27380415706758,103.827057699596
108,BT PURMEI RD,12,1984,Y,N,N,Y,N,N,BM,176,0,0,55,121,0,0,0,0,0,0,0,0,108 BT PURMEI RD,1.34754443877804,103.745796780836
108,BT BATOK WEST AVE 6,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,108 BT BATOK WEST AVE 6,1.30679892406231,103.798657169107
108,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,76,0,7,64,4,0,0,0,0,0,1,0,0,108 C'WEALTH CRES,1.32284507823139,103.770898772473
108,GANGSA RD,10,1986,Y,N,N,Y,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,108 GANGSA RD,1.323653452481,103.910853623161
108,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,70,0,0,66,4,0,0,0,0,0,0,0,0,108 HOUGANG AVE 1,1.34155275067394,103.846385947783
